"List_Name","Intersection","Genes","Num_Genes"
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux2","dnm1a.1, si:ch211-165e15.1.2, PRKCB, YWHAG, zgc:114181, ACAT1, atp6v0a1, MDH1, maptb.1, atp2b3a.2, zgc:103549, LOC100000597, MDH1, krt18, im:7153900, SEPTIN6, CSTB, MARCKSL1, zehn2383, CRIP1, gstp1, ADCK5, zgc:56210, im:7151758, atp[a]1A2a, HINT1, gad1a.2, SERPINA1, DNM1, SGSM1, dnm1a.4, mdh1a, LOC101884850, zgc:65844, MARCKSL1, ank2b.2, wu:fj45g03, VAPB, DPF3, H1-1, SLC4A4, ABI2, wu:fa20d10, ATP2B1, BSN, wu:fc21f08, MAP6, FDXR, PTPRD, PPP3CC, zgc:77174, LOC100004582, zgc:73210, LAMP, SYP, si:dkey-12h9.4, ENO3, dnm1a.3, CHCHD6, dnm1b.1, PSME2, SSBP1, gnas.1, DNM1, ATP5PD, AUTS2, cdc42a.1, samm50b, LOC797311, si:zc14a17.2, PLCB3, wu:fi04h11, nitr3d_2, PPP3R1, fb71h06, zgc:73056, zgc:112994.2, rbm4l, fb33d01, wu:fd59b07, NSFL1C, zgc:103434, zgc:112352, ZNF346, si:ch211-258l4.7, cadpsb.1, GLRX3, SMAP1, zgc:92607, BCAM, CPNE1, PCBP3, wu:fj60e01, gatd3a, slc4a4a.1, rars, ACAT2, fc18h11, ATG7, ME1, SOD2, PHLPP2, zgc:153275, CK, RHOT1, C6orf58, si:dkey-56f14.4, SLC4A10, zgc:56176, wu:fb58f07, DNM1, H1-1, ncam1a.2, ECHS1, si:ch211-162k9.5, SLC6A1, grb2, PCBP1, DLAT, PKM, dnm1a.2, TXNL1, tnikb.1, PLXNA4, TAAR6, CAMKV, LOC101886684, zK13A21.2, CADPS, im:7045267, cadpsb.2, CSTF2, RAB7A, PKM, si:ch73-6k16.1, FH, MICOS13, KAT6A, OGDH, CKMT2, UQCR10, fubp1.1, NLGN2, si:ch211-250m6.1, PPP2R1B, TAOK1, MAG, THBS2, LOC795173, CHMP5, ACADS, HSPE1, CIT, GAD1, ALDH5A1, zgc:103438.1, OTUB1, MYL6, MECR, zgc:103663, sb:cb425, wu:fb95e09, HSD17B4, zgc:110585, zgc:92116, ARID4B, NDRG1, wu:fa93h05, PPP2CA, zgc:153390, OXR1, PRUNE1, HUWE1, RAB5A, INPP4A, SYNE2, CELF2, GPAA1, GPHN, si:dkey-110p14.2, OXR1, zgc:65842, CAMKV, tln1.1, PFN2, zgc:112265, DNM3, PRPF40A, si:ch211-147c1.2, INPP1, LOC101886386, caskin1.1, SLC25A18, ILF2, zgc:152801, ADD2, zgc:91952, si:ch211-233h19.1, NBEA, GNB1L, zgc:92875, BANF1, oxr1a.1, MAG, gad1a.1, SH3BGRL, RAD23A, prxl2a, zgc:136908, zgc:171263, KCNA1, RPL23, wu:fb25h12, ppp3cc.1, si:rp71-68n21.9, zgc:100851, CCNY, SLC38A3, LOC101886975, MARK4, atp5j2, tmt2a, CHORDC1, zgc:100962, TAGLN, LOC103911781, sb:cb578, TPR, sept5b.1, NAMPT, RENBP, aldh5a1.1, NBEA, G6PD, zgc:92093, sept8b.1, SETDB1, wu:fi16g01, sly1, GNG4, NOP5/NOP58, cita.1, NCCRP1, zgc:63505, ca16c, zgc:92872, zgc:66343, RPL30, LOC103910030, wu:fj42a03, WDR7, TAOK2, zgc:56390, CYRIA, sept8a, cox4i1l, CPLX2, LOC103910528, GSTK1, zgc:92709, LOC110440162, WDR82, CFDP1, GLO1, si:dkey-242m13.1, TNPO1, ADCYAP1, sept8b, cdv3.2, FGF19, ARPC4, cplx2b.1, RPS24, zgc:110843, LOC101885266, COPS8, BTF3L4, zgc:101527, zgc:63976, zgc:136759, EIF3G, TCEA1, si:dkey-180p18.9, RPL10A, FKBP2, FDPS, JUP, ELFN1, PPIL3, LONP1, zgc:113267, CARS1, UBE2L3, KCNA2, zgc:112431, zgc:92888, PHF24, si:dz79f24.2, si:ch211-208d15.4, tpp2.1, wu:fl70d04, si:ch211-197g15.7, TEX264, ANKRD13D, zgc:158222, zgc:152998, MTAP, wu:fj17f09, UFM1, PNP, ADSL, zgc:153633, ahsa1l, RAP2A, LOC798483, si:ch211-214k9.2, NPC2, sb:cb121, RCAN1, CACNA2D2, PRSS51, fk35d04, zgc:110130, BRK1, TPP1, RPS17, XPNPEP1, zgc:101719, CD99L2",329
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN12","YWHAG, cadpsb.1, zgc:55485, atp[a]3B, wu:fa20d10, atp2b3b.2, NCAM1, ATP2B1, LTF, wu:fj35g11, OGDH, TNC, BSN, MBL2, sept7b, atp1a1l5, zgc:86635, SDHAF3, cadpsb.2, ank2b.5, ENO3, diras1, atp[a]1A2a, zgc:112318, zgc:153358, NUCKS1, gnal2.1, wu:fd59b07, atp2b1b.1, SDHB, aldh5a1.2, DNM2, atp1a1l2, im:7138781, HINT1, zgc:171927, im:7045267, LOC100149080, LCP1, ACAT1, ACLY, CDC5L, atp2b3b.1, YWHAE, cb927, LAMP, TTYH3, PMCA2, SYN1, dnaja2l, ME1, si:ch211-165e15.1.2, sept7a, dgkh.1, DAPK2, si:ch211-122i22.4, si:dkey-32e23.4, NDRG1, RAB1B, zgc:65844, PPP3R1, dnm1b.1, DNM3, MMP26, cb718, CDH2, si:ch211-98n17.5.1, KDM6B, NECTIN2, CAMKV, NDRG3, CHMP5, PGI, CYFIP2, HSPE1, ADISSP, BCAT1, zgc:153390, ba2, SCLY, zgc:91952, ckii, atp2b3a.2, gad1a.1, fb37h04, DBN1, sb:eu917, zgc:101007, si:dkey-183j2.10, zgc:65842, PPP3R1, MARCKSL1, si:ch211-234p6.12, zgc:153275, NCAM2, si:ch211-92l17.2, PLCB3, si:dkey-47k20.9, ZNF346, atp5f1, NME2, dnm1a.1, fc04h03.1, ATP2B1, gstp1, ank2b.2, ftr93, fm90e09, RPS15A, RAD23A, zgc:56637, FLNA, sb:cb425, si:dkey-238o13.4, tmt2a, CSTF2, wu:fj60e01, aak1b.1, PITPNA, wu:fb78a05, zgc:92872, HUWE1, hua, LOC797311, ATP2B1, dnm1a.3, im:7140733, AUTS2, atp6v0a1, SLC25A18, DNAJA2, cb523, HARS1, sept5b, SLC38A3, zgc:112352, TNIK, add2.1, si:dkey-85k7.11, ENO3, si:ch73-250d21.2, CTSD, CPNE1, dnm1a.2, GNB1L, dnm1a.4, PKM, UQCR10, RAB7A, RHOT1, pam.1, zgc:100851, rap1a, wu:fi16g01, BASP1, SERHL, SIGLEC14, COPB1, DNM1, SH3GL1, zgc:112994.3, wu:fc21f08, LOC100148920, si:dkey-12h9.4, RPH3A, FDXR, ALDH5A1, ADCK5, DNM1, fb33d01, PRUNE1, gpt2l, YBX1, ncam1a.2, DNM1, LOC100000597, zgc:86939, IT-NP, MAG, OGDH, atp5j2, epb41l3a.1, ATP2B2, C6orf58, CD58, cb572, MYBPH, zgc:152801, wu:fi04h11, EIF4A3, EPHX2, HNRNPH1, HBE1, RAB5A, SYNE2, PKM, SLC6A12, ANK1, zgc:86647, MDH1, zgc:92191, MDS026, SHANK3, OXR1, PRKAR2A, Zwnt[a], GPHN, oxr1a.1, PPP2R1B, GAD1, zgc:175180, NCCRP1, PRPS1, TAOK1, zgc:73056, cita.1, si:ch211-147c1.2, RPS28, MDH1, MTPN, aldh5a1.1, zgc:86714, MAG, zgc:65951, WDR7, KBTBD11, RENBP, wu:fb11c10, zgc:100962, FH, zgc:110551, zgc:63505, DHTKD1, GPX4, INPP4A, mdh1a, DOCK1, ppp3cc.1, TAGLN, ADD2, GNG4, NBEA, NBEA, DNAJC5, sept5b.1, si:ch73-6k16.1, zgc:103663, wu:fb58a11, sept7b.1, CPLX2, wu:fa93h05, DLAT, zgc:55622, si:rp71-68n21.9, fc26e12, si:zc14a17.2, RPL30, zgc:92716, zgc:171263, sly1, XPO1, PTMA, zgc:92093, KCNA1, samm50b, RPL23, BANF1, ECHS1, wu:fb25h12, SH3BGRL, PSME2, NAMPT, caskin1.1, si:dkey-110p14.2, TPR, CTBP1, SLC4A10, NOP5/NOP58, zcchc11, zgc:110302, sb:cb578, G6PD, GPAA1, sept7a.1, zgc:66343, PPP3CC, PSMB7, SETDB1, SLC6A1, zgc:112265, zgc:92709, zgc:56390, MECR, wu:fb95e09, wu:fj78b11, TAOK2, ca16c, GSTK1, PPP2CA, ATG7, CYRIA, LOC103910528, ARPC4, TNPO1, sept8a, ZNF687, LOC110440162, WDR82, sept8b, CAMKV, PHF24, zgc:92888, FGF19, cplx2b.1, tpp2.1, GLO1, COPS8, BTF3L4, si:ch211-208d15.4, wu:fl70d04, zgc:136759, EIF3G, si:dkey-180p18.9, RPL10A, FDPS, JUP, LONP1, zgc:113267, CARS1, zgc:153267, MTAP, PSMC3, RTN4, GPR153, zgc:110843, si:dz79f24.2, MYL11, ADCYAP1, cyldl, RPS24, cdv3.2, LOC101885266, zgc:101527, TCEA1, FKBP2, zgc:63976, ANKRD13D, ELFN1, KCNA2, zgc:152998, UBE2L3, si:ch211-243j20.2, cox4i1l, zgc:112431, wu:fj17f09, UFM1, PNP, ZDHHC20, ADSL, zgc:153633, ahsa1l, TEX264, si:ch211-197g15.7, RAP2A, si:ch211-214k9.2, NPC2, sb:cb121, RCAN1, CACNA2D2, PRSS51, fk35d04, zgc:110130, BRK1, TPP1, RPS17, XPNPEP1, zgc:101719, CD99L2",378
"list_brain_pval_CLN4_WT_DOWN","CLN4_WT_L115R","ESPN, GABBR2, AMPH, RPL18, ADD2, GPM6A, SLC3A2, ANXA11, CPLX2, RPL19, CNDP2, CPED1, ADRM1, SYNGAP1, GIT1, TNR, PDHA2, GNG2, SLC8A2, SYNPR, PGM3, HNRNPUL2, SFXN3, KRT17, MARCKSL1, SERPINA3H, WARS1, BRSK2, HADH, NRIP3, PPIB, PPP1R7, POLR1D, PCDHGC5, PPM1A, SLK, KARS1, PHKA1, PLEKHB1, BRCA1, NNT, Q9D2K6, GRIN3A, ABL2, NDUFB9, PAFAH1B2, A0A0A0UEG7, WASHC2, EPHA4, ENPP6, LRRTM1, OPA3, CAPRIN1, DDX1, DNAJC5, BRK1",56
"list_brain_pval_CLN4_WT_DOWN","CLN4_WT_L116","ARHGEF12, PRKCG, SYNPR, CHGA, SYNGAP1, CGN, ALDH1L1, TSNAXIP1, PSMA7, MYH9, TIMM13, PPM1A, NUP93, EIF2S1, NPTXR, RAB11A, RIMS4, RUNDC3B, BRD2, ATP8A1, ATP5ME, DNAJC10, TMEM30A, MYO5A, POR, AAK1, LUC7L2, MTPN, Q9D2K6, BAMBI, RGL2, PIP5K1C, WASHC2, PLPBP, VAC14, PSMB2, SRM, S100A6, NKX1-1, CCDC6, APLP1, PPME1, PCBP4, VPS35, PIP4K2C, HEPACAM, AREG, DNAJB11, KPNA4, PALS2, BRK1, ADK, DNAJC5, TMEM67, PAFAH1B2, A0A0A0UEG7, CHCHD6, HSD17B4, HAPLN2, SLC8A1",60
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2","CD99L2, tmt2a, UFM1, PKM, LONP1, ALDH5A1, TAOK1, MDH1, GAD1, PPP3CC, SETDB1, TPP1, ca16c, DNM1, CPNE1, zgc:110130, OGDH, NBEA, ANKRD13D, ncam1a.2, si:ch211-197g15.7, si:ch73-6k16.1, TAOK2, LOC103910528, ADCK5, CAMKV, CACNA2D2, LOC103911781, G6PD, RHOT1, cadpsb.2, dnm1a.1, ADD2, WDR7, zgc:112265, dnm1b.1, MECR, GPHN, RCAN1, OXR1, NPC2, DNM3, oxr1a.1, dnm1a.2, JUP, PNP, RPS24, GNG4, dnm1a.3, caskin1.1, atp2b3a.2, cita.1, gad1a.1, BTF3L4, dnm1a.4, SLC4A10, ATG7, sept8b, INPP1, TNPO1, YWHAG, UBE2L3, ZNF346, zgc:171263, ppp3cc.1, fk35d04, CFDP1, aldh5a1.1, sb:cb578, C6orf58, SLC38A3, PPP2R1B, CK, BRK1, FKBP2, wu:fb25h12, SYP, RENBP, si:ch211-208d15.4, RAP2A, PRSS51, NAMPT, KCNA1, CARS1, si:rp71-68n21.9, ELFN1, MAG, SLC6A1, zgc:56390, ADSL, si:ch211-214k9.2, cox4i1l, DLAT, atp5j2, ATP2B1, THBS2, zgc:152801, zgc:153633, zgc:152998, zgc:136759, si:dkey-180p18.9, si:dkey-242m13.1, zgc:136908, RAD23A, zgc:112352, FDPS, si:zc14a17.2, zgc:112431, gatd3a, NCCRP1, zgc:110843, zgc:113267, RPS17, wu:fl70d04, si:dkey-12h9.4, si:ch211-147c1.2, zgc:103663, zgc:101719, zgc:101527, sept8a, HINT1, zgc:92093, wu:fb95e09, NDRG1, ACAT1, sept5b.1, zgc:100851, CYRIA, zgc:100962, zgc:92872, si:dkey-110p14.2, GSTK1, zgc:92709, EIF3G, zgc:91952, ENO3, sb:cb121, wu:fj17f09, wu:fa20d10, ILF2, ARPC4, TEX264, XPNPEP1, GLO1, NOP5/NOP58, RPL23, RPL10A, zgc:73056, TAGLN, zgc:66343, FH, ahsa1l, zgc:63505, SH3BGRL, RAB7A, cdv3.2, zgc:63976, TCEA1, mdh1a, sb:cb425, RPL30, RAB5A, wu:fd59b07, zgc:56176, im:7153900, wu:fi16g01, wu:fi04h11, ECHS1, GNB1L, wu:fc21f08, sly1, ADCYAP1, atp[a]1A2a, tpp2.1",174
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN12","CD99L2, tmt2a, UFM1, PKM, LONP1, ALDH5A1, TAOK1, MDH1, GPX4, si:dkey-183j2.10, GAD1, PPP3CC, SETDB1, TPP1, ca16c, DNM1, PSMC3, CPNE1, zgc:110130, OGDH, CTBP1, NBEA, ANKRD13D, ncam1a.2, si:ch211-197g15.7, si:ch73-6k16.1, TAOK2, sept7b.1, LOC103910528, ADCK5, CAMKV, CACNA2D2, aak1b.1, G6PD, RHOT1, cadpsb.2, dnm1a.1, ADD2, PRPS1, SHANK3, gnal2.1, WDR7, zgc:112265, NECTIN2, dnm1b.1, MECR, GPHN, RCAN1, OXR1, ANK1, NPC2, DNM3, oxr1a.1, dnm1a.2, JUP, FLNA, PNP, RPS24, GNG4, dnm1a.3, caskin1.1, atp2b3a.2, cita.1, CD58, gad1a.1, BTF3L4, dnm1a.4, SLC4A10, ATG7, GPR153, sept8b, TNPO1, YWHAG, cb572, UBE2L3, ZNF346, zgc:171263, ppp3cc.1, fk35d04, aldh5a1.1, sb:cb578, C6orf58, SLC38A3, PPP2R1B, BRK1, FKBP2, wu:fb25h12, RENBP, si:ch211-208d15.4, EIF4A3, HBE1, XPO1, RAP2A, cyldl, PRSS51, NAMPT, KCNA1, CARS1, si:rp71-68n21.9, ELFN1, zgc:55622, MAG, add2.1, SLC6A1, zgc:56390, ADSL, si:ch211-214k9.2, cox4i1l, DLAT, atp5j2, ATP2B1, zgc:152801, PRKAR2A, zgc:153633, zgc:152998, zgc:136759, si:dkey-180p18.9, BASP1, RAD23A, RTN4, zgc:112352, wu:fj35g11, FDPS, sept7a.1, zgc:112318, si:zc14a17.2, zgc:112431, NCCRP1, zgc:110843, zgc:113267, RPS17, cb718, wu:fl70d04, im:7138781, cb523, si:dkey-12h9.4, si:ch211-147c1.2, zgc:103663, zgc:101719, atp5f1, zgc:101527, sept8a, HINT1, zgc:92093, wu:fb95e09, NDRG1, ACAT1, sept5b.1, zgc:100851, CYRIA, zgc:100962, ACLY, zgc:92872, si:dkey-110p14.2, GSTK1, zgc:92716, zgc:92709, EIF3G, zgc:91952, ENO3, zgc:86714, sb:cb121, wu:fj17f09, wu:fa20d10, ARPC4, TEX264, XPNPEP1, atp[a]3B, GLO1, NOP5/NOP58, RPL23, RPL10A, zgc:73056, TAGLN, zgc:66343, FH, ahsa1l, zgc:63505, SH3BGRL, RAB7A, cdv3.2, zgc:63976, TCEA1, mdh1a, RAB1B, sb:cb425, RPL30, DNAJA2, RAB5A, wu:fd59b07, wu:fi16g01, wu:fi04h11, YWHAE, zgc:56637, ECHS1, CDC5L, GNB1L, diras1, wu:fc21f08, sly1, CTSD, ba2, ADCYAP1, atp1a1l5, atp[a]1A2a, atp1a1l2, tpp2.1",207
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_CLN4_WT_L115R","ADD2, BRK1",2
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12","dnm1a.1, si:ch211-165e15.1.2, YWHAG, ACAT1, atp6v0a1, MDH1, atp2b3a.2, LOC100000597, MARCKSL1, gstp1, ADCK5, atp[a]1A2a, HINT1, DNM1, dnm1a.4, mdh1a, zgc:65844, ank2b.2, wu:fa20d10, ATP2B1, BSN, wu:fc21f08, FDXR, PPP3CC, LAMP, si:dkey-12h9.4, ENO3, dnm1a.3, dnm1b.1, PSME2, AUTS2, samm50b, LOC797311, si:zc14a17.2, PLCB3, wu:fi04h11, PPP3R1, zgc:73056, fb33d01, wu:fd59b07, zgc:112352, ZNF346, cadpsb.1, CPNE1, wu:fj60e01, ATG7, ME1, zgc:153275, RHOT1, C6orf58, SLC4A10, ncam1a.2, ECHS1, SLC6A1, DLAT, PKM, dnm1a.2, CAMKV, im:7045267, cadpsb.2, CSTF2, RAB7A, si:ch73-6k16.1, FH, OGDH, UQCR10, PPP2R1B, TAOK1, MAG, CHMP5, HSPE1, GAD1, ALDH5A1, MECR, zgc:103663, sb:cb425, wu:fb95e09, NDRG1, wu:fa93h05, PPP2CA, zgc:153390, OXR1, PRUNE1, HUWE1, RAB5A, INPP4A, SYNE2, GPAA1, GPHN, si:dkey-110p14.2, zgc:65842, zgc:112265, DNM3, si:ch211-147c1.2, caskin1.1, SLC25A18, zgc:152801, ADD2, zgc:91952, NBEA, GNB1L, BANF1, oxr1a.1, gad1a.1, SH3BGRL, RAD23A, zgc:171263, KCNA1, RPL23, wu:fb25h12, ppp3cc.1, si:rp71-68n21.9, zgc:100851, SLC38A3, atp5j2, tmt2a, zgc:100962, TAGLN, sb:cb578, TPR, sept5b.1, NAMPT, RENBP, aldh5a1.1, G6PD, zgc:92093, SETDB1, wu:fi16g01, sly1, GNG4, NOP5/NOP58, cita.1, NCCRP1, zgc:63505, ca16c, zgc:92872, zgc:66343, RPL30, WDR7, TAOK2, zgc:56390, CYRIA, sept8a, cox4i1l, CPLX2, LOC103910528, GSTK1, zgc:92709, LOC110440162, WDR82, GLO1, TNPO1, ADCYAP1, sept8b, cdv3.2, FGF19, ARPC4, cplx2b.1, RPS24, zgc:110843, LOC101885266, COPS8, BTF3L4, zgc:101527, zgc:63976, zgc:136759, EIF3G, TCEA1, si:dkey-180p18.9, RPL10A, FKBP2, FDPS, JUP, ELFN1, LONP1, zgc:113267, CARS1, UBE2L3, KCNA2, zgc:112431, zgc:92888, PHF24, si:dz79f24.2, si:ch211-208d15.4, tpp2.1, wu:fl70d04, si:ch211-197g15.7, TEX264, ANKRD13D, zgc:152998, MTAP, wu:fj17f09, UFM1, PNP, ADSL, zgc:153633, ahsa1l, RAP2A, si:ch211-214k9.2, NPC2, sb:cb121, RCAN1, CACNA2D2, PRSS51, fk35d04, zgc:110130, BRK1, TPP1, RPS17, XPNPEP1, zgc:101719, CD99L2",212
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux2_AND_CLN4_WT_L115R","MARCKSL1, ADD2, CPLX2, BRK1",4
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux2_AND_CLN4_WT_L116","CHCHD6, HSD17B4, BRK1",3
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN12_AND_CLN4_WT_L115R","MARCKSL1, ADD2, DNAJC5, CPLX2, BRK1",5
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN12_AND_CLN4_WT_L116","MTPN, DNAJC5, BRK1",3
"list_brain_pval_CLN4_WT_DOWN","CLN4_WT_L115R_AND_CLN4_WT_L116","SYNGAP1, SYNPR, PPM1A, Q9D2K6, PAFAH1B2, A0A0A0UEG7, WASHC2, DNAJC5, BRK1",9
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12","CD99L2, tmt2a, UFM1, PKM, LONP1, ALDH5A1, TAOK1, MDH1, GAD1, PPP3CC, SETDB1, TPP1, ca16c, DNM1, CPNE1, zgc:110130, OGDH, NBEA, ANKRD13D, ncam1a.2, si:ch211-197g15.7, si:ch73-6k16.1, TAOK2, LOC103910528, ADCK5, CAMKV, CACNA2D2, G6PD, RHOT1, cadpsb.2, dnm1a.1, ADD2, WDR7, zgc:112265, dnm1b.1, MECR, GPHN, RCAN1, OXR1, NPC2, DNM3, oxr1a.1, dnm1a.2, JUP, PNP, RPS24, GNG4, dnm1a.3, caskin1.1, atp2b3a.2, cita.1, gad1a.1, BTF3L4, dnm1a.4, SLC4A10, ATG7, sept8b, TNPO1, YWHAG, UBE2L3, ZNF346, zgc:171263, ppp3cc.1, fk35d04, aldh5a1.1, sb:cb578, C6orf58, SLC38A3, PPP2R1B, BRK1, FKBP2, wu:fb25h12, RENBP, si:ch211-208d15.4, RAP2A, PRSS51, NAMPT, KCNA1, CARS1, si:rp71-68n21.9, ELFN1, MAG, SLC6A1, zgc:56390, ADSL, si:ch211-214k9.2, cox4i1l, DLAT, atp5j2, ATP2B1, zgc:152801, zgc:153633, zgc:152998, zgc:136759, si:dkey-180p18.9, RAD23A, zgc:112352, FDPS, si:zc14a17.2, zgc:112431, NCCRP1, zgc:110843, zgc:113267, RPS17, wu:fl70d04, si:dkey-12h9.4, si:ch211-147c1.2, zgc:103663, zgc:101719, zgc:101527, sept8a, HINT1, zgc:92093, wu:fb95e09, NDRG1, ACAT1, sept5b.1, zgc:100851, CYRIA, zgc:100962, zgc:92872, si:dkey-110p14.2, GSTK1, zgc:92709, EIF3G, zgc:91952, ENO3, sb:cb121, wu:fj17f09, wu:fa20d10, ARPC4, TEX264, XPNPEP1, GLO1, NOP5/NOP58, RPL23, RPL10A, zgc:73056, TAGLN, zgc:66343, FH, ahsa1l, zgc:63505, SH3BGRL, RAB7A, cdv3.2, zgc:63976, TCEA1, mdh1a, sb:cb425, RPL30, RAB5A, wu:fd59b07, wu:fi16g01, wu:fi04h11, ECHS1, GNB1L, wu:fc21f08, sly1, ADCYAP1, atp[a]1A2a, tpp2.1",162
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_CLN4_WT_L115R","ADD2, BRK1",2
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN12_AND_CLN4_WT_L115R","ADD2, BRK1",2
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN12_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_WT_L115R","MARCKSL1, ADD2, CPLX2, BRK1",4
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux2_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN12_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","DNAJC5, BRK1",2
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_WT_L115R","ADD2, BRK1",2
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN12_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","BRK1",1
